Provider Number,Location Number,Application Type,County,Facility Name,Facility Number,Line Address 1,Line Address 2,City,Zip Code,Contact Name,Contact Phone,LICENSED Date,Capacity,From Age,To Age,Hours,Months,Full Time,Star Level 
8000588648,001,LICENSED FAMILY,07. BURNETT,COOMER CHILD CARE                                 ,2002468,5198 County Road B,                              ,Frederic       ,54837-9208,"GROVER, ASHLEY L",715-349-5804,09/16/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,3 Star
8000588688,001,LICENSED FAMILY,40. MILWAUKEE,HAPPY ANGELS FAMILY CHILD CARE LLC                ,2003799,1113 S 38th St,                              ,West Milwaukee ,53215-1305,"MENDEZ-VILLA, DAISY",414-458-5636,10/23/2015,8,"0 Year(s), 1 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000588708,001,LICENSED FAMILY,40. MILWAUKEE,CHISPITAS FAMILY CHILD CARE                       ,2003945,2066 S 15th Pl,                              ,Milwaukee      ,53204-3703,"VILLANUEVA, LAURA A",414-795-4256,11/20/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Star
8000588788,001,LICENSED FAMILY,40. MILWAUKEE,A N T CHILD DEVELOPMENT CENTER                    ,2002608,2464 N 34th St,                              ,Milwaukee      ,53210-3028,"TAYLOR, LASHUNDA M",414-873-0395,02/16/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,3 Star
8000588798,001,LICENSED GROUP,30. KENOSHA,PLAY TO LEARN CHILD DEV CENTER LLC                ,2002726,1409 43rd St,                              ,Kenosha        ,53140-2740,"GARCIA ESQUIVEL, CYNTHIA",262-764-5862,03/01/2016,60,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-08:30 PM,Jan-Dec,Y,3 Stars
8000588848,001,LICENSED GROUP,51. RACINE,LITTLE CHAMPS ACADEMY II LLC                      ,2002690,3015 Pritchard Dr,                              ,Racine         ,53406-5401,"WILLIAMS, ERICA",262-554-5288,05/03/2016,63,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",04:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000588908,001,LICENSED FAMILY,40. MILWAUKEE,APPLESEED CHILD CARE                              ,2002797,3912 E Layton Ave,                              ,Cudahy         ,53110-1509,"GOMEZ, GINA",414-299-3898,07/08/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","14 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000588918,001,LICENSED FAMILY,41. MONROE,BLUE GIRAFFE AND FRIENDS CHILDCARE                ,2002937,409 N L St,                              ,Sparta         ,54656-1639,"HESSELBERG, JEANNE M",608-269-8168,07/21/2016,8,"0 Year(s), 3 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000588938,001,LICENSED GROUP,40. MILWAUKEE,CRADLES CRIBS CRAYONS ACADEMY                     ,2002743,5453 N 91st St,Units 1 And 2                 ,Milwaukee      ,53225-3424,"HIGHTOWER, LESLIE",414-527-1066,08/11/2016,17,"0 Year(s), 0 Month(s), 1 Week(s)","12 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000588948,001,LICENSED GROUP,28. JEFFERSON,LEARNING LINKS CHILD CARE                         ,2003023,824 W Racine St,                              ,Jefferson      ,53549-1053,"GOERS, LISA",920-541-3319,08/29/2016,50,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:45 AM-05:45 PM,Jan-Dec,Y,2 Stars
8000588968,001,LICENSED GROUP,06. BUFFALO,THE BUMBLEBEE FOREST CHILDCARE CENTER             ,2002952,709 S 2nd St,Brand 2                       ,Alma           ,54610-9755,"KRIESEL, COURTNEY",608-685-2481,09/12/2016,28,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
8000588968,003,LICENSED GROUP,61. TREMPEALEAU,THE BUMBLEBEE FOREST CHILDCARE CENTER             ,2004354,11568 Fremont St,                              ,Trempealeau    ,54661-9246,"KRIESEL, COURTNEY",608-534-2120,01/07/2019,44,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
8000588988,001,LICENSED FAMILY,40. MILWAUKEE,NEW GENERATION FAMILY CHILDCARE                   ,2003102,2555 S 34th St,                              ,Milwaukee      ,53215-2811,"GUADALUPE REYES, MARIA",414-269-9019,10/06/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,4 Stars
8000588998,001,LICENSED FAMILY,40. MILWAUKEE,FOUR KS FAMILY CHILD CARE                         ,2003071,2175 N 36th St,                              ,Milwaukee      ,53208-1406,"EDWARDS, LATASHA",414-988-2691,10/24/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
8000589008,001,LICENSED GROUP,40. MILWAUKEE,FIVE STAR DAYCARE                                 ,2003061,3711 W Lisbon Ave,                              ,Milwaukee      ,53208-1830,"CURRIE, SHANICE",414-712-1299,11/02/2016,25,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000589068,001,LICENSED GROUP,40. MILWAUKEE,LIL MILGA LEARNING CENTER LLC                     ,2003070,2500 N Holton St,                              ,Milwaukee      ,53212-2927,"DUALE, ANISA",414-509-8773,01/18/2017,42,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000589078,001,LICENSED GROUP,13. DANE,LITTLE UNIVERSITY OF VIENNA                       ,2003238,6959 River Rd,                              ,Deforest       ,53532-2429,"ANDERSON, AMBER",608-846-3011,02/06/2017,85,"0 Year(s), 0 Month(s), 8 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Not Rated
8000589088,001,LICENSED GROUP,13. DANE,HOMETOWN PRESCHOOL                                ,2003268,120 Enterprise Dr,                              ,Verona         ,53593-9121,"FAREN, SARA",608-848-5437,03/01/2017,116,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
8000589138,001,LICENSED GROUP,13. DANE,KIND AND JOYFUL CHILDCARE                         ,2003359,3751 Mammoth Trl,                              ,Madison        ,53719-4091,"VAN ROSSUM, BRENDA",608-497-1888,05/01/2017,120,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
8000589158,001,LICENSED FAMILY,40. MILWAUKEE,OLIVAS FAMILY CHILD CARE                          ,2004033,1125 S 60th St,                              ,West Allis     ,53214-3316,"OCON DE OLIVAS, FATIMAR",414-803-0347,05/23/2017,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
8000589168,001,LICENSED GROUP,13. DANE,NATURES GARDEN PRESCHOOL LLC                      ,2003374,120 Chalet Dr,                              ,Stoughton      ,53589-2267,"HEITZ, DEE",608-205-6699,05/26/2017,23,"0 Year(s), 0 Month(s), 12 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
8000589198,001,LICENSED FAMILY,40. MILWAUKEE,APPLE-A-DAY CHILD CARE CTR LLC                    ,2003380,1918 N 22nd St,                              ,Milwaukee      ,53205-1521,"JONES, GLEN",414-344-1433,06/28/2017,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-07:00 PM,Jan-Dec,Y,2 Stars
8000589228,002,LICENSED FAMILY,40. MILWAUKEE,MS SHIRLEY DAYCARE                                ,2003035,4634 W Keefe Ave,                              ,Milwaukee      ,53216-2915,"PITTS, SHIRLEY",414-343-6645,08/04/2017,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000589258,001,LICENSED FAMILY,05. BROWN,IMAGINATION SPROUTS                               ,2003601,2090 Oakwood Dr,                              ,Green Bay      ,54304-1963,"COOK, JESSICA M",920-471-3611,08/28/2017,8,"0 Year(s), 1 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:00 PM,Jan-Dec,Y,3 Stars
8000589268,001,LICENSED GROUP,53. ROCK,LEARNING TREE LLC                                 ,2003563,1101 Suffolk Dr,                              ,Janesville     ,53546-1608,"PERNOT, SARAH",608-563-5833,09/05/2017,75,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000589278,001,LICENSED FAMILY,40. MILWAUKEE,FOREVER A FAMILY CHILD CARE                       ,2003409,5843 N 64th St,                              ,Milwaukee      ,53218-1919,"PATRICK, DEANGELA",414-316-9751,09/11/2017,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
8000589288,001,LICENSED GROUP,40. MILWAUKEE,PENFIELD ENRICHMENT PROGRAM                       ,2003039,1441 N 24th St,                              ,Milwaukee      ,53205-1803,"RIVERA, KARA",414-999-2330,09/25/2017,62,"3 Year(s), 0 Month(s), 0 Week(s)","9 Year(s), 0 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,3 Stars
8000589298,001,LICENSED GROUP,32. LA CROSSE,LITTLE FEET AND HELPFUL HANDS CHILDCARE           ,2003703,3900 Circle Dr,                              ,Holmen         ,54636-9187,"BETZ, SHERI",608-519-9200,10/02/2017,85,"0 Year(s), 0 Month(s), 6 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000589298,002,LICENSED GROUP,32. LA CROSSE,LITTLE FEET AND HELPFUL HANDS CHILDCARE           ,2004347,1100 Linden Dr,                              ,Holmen         ,54636-2508,"BETZ, SHERI",608-399-3332,01/24/2019,70,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000589308,001,LICENSED FAMILY,13. DANE,CEDAR GLADE FAMILY LEARNING CENTER                ,2003686,5905 Juniper Rdg,                              ,Mc Farland     ,53558-8836,"WALDNER, JASMINE",608-225-5683,10/16/2017,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
8000589368,001,LICENSED GROUP,40. MILWAUKEE,LITTLE LULLABIES ACADEMY LLC                      ,2003806,4900 W Burleigh St,                              ,Milwaukee      ,53210-1644,"KAZEE, TARINA",414-935-2336,12/20/2017,31,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000589438,001,LICENSED FAMILY,40. MILWAUKEE,LOVE'S QUALITY CHILD CARE LLC                     ,2003714,6456 N 106th St,                              ,Milwaukee      ,53224-5109,"LOVE, KEIOSHA",414-501-0137,03/19/2018,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000589448,001,LICENSED GROUP,05. BROWN,KIDZ IN MOTION LLC                                ,2003864,2861 S Ridge Rd,                              ,Green Bay      ,54304-5546,"SHEPHARD, KARISA",920-405-9754,03/31/2018,100,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000589488,001,LICENSED FAMILY,40. MILWAUKEE,LITTLE GIGGLES CHILD CARE                         ,2003914,3135 N Sherman Blvd,                              ,Milwaukee      ,53216-3544,"HOUSTON, RAYMOND",414-204-6252,06/05/2018,8,"0 Year(s), 0 Month(s), 3 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-10:00 PM,Jan-Dec,Y,2 Star
8000589498,001,LICENSED CAMP,40. MILWAUKEE,URBAN ECOLOGY CENTER - MENOMONEE VALLEY           ,2003980,3700 W Pierce St,                              ,Milwaukee      ,53215-1032,"HOLSTEIN, GLENNA",414-431-2940,06/15/2018,48,"3 Year(s), 0 Month(s), 0 Week(s)","16 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-05:00 PM,Jun-Sep,-,2 Stars
8000589498,002,LICENSED CAMP,40. MILWAUKEE,URBAN ECOLOGY CENTER - WASHINGTON PARK            ,2003981,1859 N 40th St,                              ,Milwaukee      ,53208-1824,"EVANS, TERRANCE",414-344-5460,06/15/2018,72,"3 Year(s), 0 Month(s), 0 Week(s)","16 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-05:00 PM,Jun-Sep,-,2 Stars
8000589498,003,LICENSED CAMP,40. MILWAUKEE,URBAN ECOLOGY CENTER - RIVERSIDE PARK             ,2003982,1500 E Park Pl,                              ,Milwaukee      ,53211-3587,"ANDERS, LYNN",414-964-8505,06/25/2018,72,"3 Year(s), 0 Month(s), 0 Week(s)","16 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-05:00 PM,Jun-Sep,-,2 Stars
8000589528,001,LICENSED GROUP,40. MILWAUKEE,ENCHANTED ME LEARNING CENTER LLC                  ,2003904,4145 N Green Bay Ave,                              ,Milwaukee      ,53209-7019,"BEEMAN, DONESHA",414-249-3567,07/17/2018,41,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000589558,001,LICENSED FAMILY,43. ONEIDA,ONE TWO BUCKLE MY SHOE DAY CARE                   ,2004409,2213 County A,                              ,Three Lakes    ,54562-9371,"VAN CAMP, WENDY R",920-422-2884,08/28/2018,8,"0 Year(s), 2 Month(s), 0 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000589578,001,LICENSED GROUP,40. MILWAUKEE,BEST FRIENDS LEARNING CENTER LLC                  ,2004021,2900 W Lapham St,                              ,Milwaukee      ,53215-1947,"HEREDIA, CYNTHIA",414-249-3429,09/14/2018,18,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
8000589608,001,LICENSED GROUP,10. CLARK,BACKYARD FRIENDS LLC                              ,2004057,N15105 Hart Ave,                              ,Stanley        ,54768-8104,"DIETRICH, MARISSA",715-644-0770,10/12/2018,24,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Star
8000589628,001,LICENSED GROUP,67. WAUKESHA,LAKE COUNTRY CHILDCARE LLC                        ,2004137,W287n3700 North Shore Dr,                              ,Pewaukee       ,53072-3136,"PEDRETTI, SAMANTHA",262-696-8098,10/19/2018,61,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
8000589648,001,LICENSED GROUP,71. WOOD,APPLE TREE CHILDCARE LLC                          ,2004283,806 E Vilas St,                              ,Marshfield     ,54449-1638,"MITTEN, JENNIFER",715-898-1833,12/04/2018,36,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000589658,001,LICENSED FAMILY,09. CHIPPEWA,FOREST FRIENDS FAMILY INHOME                      ,2004658,35241 County Hwy,                              ,Stanley        ,54768,"CIOKIEWICZ, KATELYNN R",715-230-9069,11/09/2018,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000589668,001,LICENSED GROUP,13. DANE,A PLACE TO GROW CHILD CARE                        ,2004201,1720 Springdale St,                              ,Mount Horeb    ,53572-2470,"HOGAN, MALLORY",608-459-5067,12/26/2018,80,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000589708,001,LICENSED FAMILY,40. MILWAUKEE,ZERGIES BUNDLE CARE                               ,2004242,7105 N 39th St,                              ,Milwaukee      ,53209-2328,"YANG, ZER",414-949-3201,02/28/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000589718,001,LICENSED FAMILY,40. MILWAUKEE,TONYAS TINY TOTS EARLY EDU CTR LLC                ,2004379,3877 N 68th St,                              ,Milwaukee      ,53216-2009,"FRAZIER, TONYA",414-659-8367,03/12/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-09:00 PM,Jan-Dec,Y,3 Stars
8000589728,001,LICENSED GROUP,45. OZAUKEE,TINY SPROUTS CHILD CARE CENTER LLC                ,2004477,425 W Walters St,                              ,Prt Washingtn  ,53074-1453,"KRUSE, RYAN-MARIE",262-268-8820,04/01/2019,56,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000589758,001,LICENSED FAMILY,40. MILWAUKEE,SUGAR PIE'S LEARNING CENTER                       ,2004411,3272 N 30th St,                              ,Milwaukee      ,53216-3822,"THOMPSON, TAYANNA",414-484-6103,05/09/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:00 PM,Jan-Dec,Y,2 Stars
8000589768,001,LICENSED FAMILY,35. LINCOLN,CRYSTAL'S COUNTRY CHILDCARE                       ,2004423,W5398 Taylor St,                              ,Merrill        ,54452-3053,"GRUND, CRYSTAL",715-889-1291,05/16/2019,8,"0 Year(s), 0 Month(s), 2 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-04:30 PM,Jan-Dec,Y,2 Star
8000589778,001,LICENSED FAMILY,40. MILWAUKEE,BABY STEPS TO SUCCESS                             ,2004400,4534 N 39th St,                              ,Milwaukee      ,53209-5804,"PERRY, RIANGELIQUE",414-509-6730,06/03/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-09:00 PM,Jan-Dec,Y,2 Stars
8000589788,001,LICENSED FAMILY,09. CHIPPEWA,STACIE'S LITTLE GIRAFFE DAYCARE                   ,2004433,11123 40th Ave,                              ,Chippewa Falls ,54729,"GRAHS, STACIE A",715-279-2313,06/13/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
8000589798,001,LICENSED FAMILY,40. MILWAUKEE,LITTLE LAMBS FAMILY DAYCARE                       ,2004020,2239 S 19th St,                              ,Milwaukee      ,53215-2642,"RODRIGUEZ, NORMA",414-698-8365,06/21/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000589808,001,LICENSED FAMILY,40. MILWAUKEE,PLAY TOO LEARN CHILD CARE CENTER INC              ,2004539,8924 W Butler Pl,                              ,Milwaukee      ,53225-5002,"GILES, LATASHA",414-616-1686,07/08/2019,8,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,2 Stars
8000589848,001,LICENSED GROUP,40. MILWAUKEE,LEARNING LEADERS CHILD DEVELOPMENT CENTER         ,2004392,110 W Burleigh St,Ste 5                         ,Milwaukee      ,53212-2046,"KELTON, CANDACE",414-739-1119,08/12/2019,50,"0 Year(s), 0 Month(s), 3 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-08:59 PM,Jan-Dec,Y,2 Stars
8000589868,001,LICENSED FAMILY,40. MILWAUKEE,MISS BG DAYCARE CENTER                            ,2004428,3718 N 19th St,                              ,Milwaukee      ,53206-2408,"GHOLSON, BRANDY",262-595-5802,08/28/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-09:00 PM,Jan-Dec,Y,2 Stars
8000589888,001,LICENSED FAMILY,40. MILWAUKEE,STEP BY STEP FAMILY CHILD CARE                    ,2004541,3174 S 31st St,                              ,Milwaukee      ,53215-4320,"VELEZ MONTALVO, NATALIE",414-439-5046,09/20/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,2 Star
8000589908,001,LICENSED FAMILY,40. MILWAUKEE,MAKENLEE ACADEMY LLC                              ,2004323,6840 W Acacia St,                              ,Milwaukee      ,53223-5744,"SMITH, LATRISSE",414-217-8512,10/14/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
8000589918,001,OUT OF STATE PROGRAM,99. NO COUNTY,LODY HERNANDEZ                                    ,2004647,3021 W Nemesis Ave,                              ,Waukegan       ,60087-3320,"HERNANDEZ, LODY",224-381-0012,07/08/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Not Rated
8000589928,001,LICENSED GROUP,02. ASHLAND,EVERGROW LEARNING CENTER                          ,2004836,417 9th Ave,                              ,Ashland        ,54806-1324,"BEIRL, CAROL",715-685-1920,11/12/2019,94,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
8000589938,001,LICENSED GROUP,40. MILWAUKEE,SMILEY FACES CHILDCARE LLC                        ,2004485,4702 W Vliet St,                              ,Milwaukee      ,53208-2628,"WILLIAMS, JULIA",414-988-4179,11/21/2019,35,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Not Rated
8000589948,001,LICENSED GROUP,40. MILWAUKEE,BRIGHT MINDS LEARNING CENTER INC                  ,2004482,2212 N 12th St,                              ,Milwaukee      ,53205-1320,"KALEKA, SIMRANPREET",262-902-7383,11/25/2019,49,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-11:59 PM,Jan-Dec,Y,Not Rated
8000589978,001,LICENSED FAMILY,40. MILWAUKEE,AMILLION ANGELS CHILDCARE                         ,2004898,2226 N 38th St,                              ,Milwaukee      ,53208-1331,"BUCHANAN, EDWINA",414-841-2866,01/16/2020,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,Not Rated
8000589988,001,LICENSED FAMILY,40. MILWAUKEE,CREATIVE THINKING CHILDCARE CENTER                ,2004737,5039 N 83rd St,                              ,Milwaukee      ,53218-3645,"BUCK, RENITA",414-975-3069,01/29/2020,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Not Rated
8000590008,001,LICENSED GROUP,40. MILWAUKEE,FAITH DEV LEARNING CENTER LLC                     ,2004636,3526 W Capitol Dr,                              ,Milwaukee      ,53216-2535,"SMITH, TABITHA",414-640-1064,02/21/2020,49,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Not Rated
8000590018,001,LICENSED GROUP,40. MILWAUKEE,LEARN PLAY GROW                                   ,2004991,6670 W Becher Pl,                              ,West Allis     ,53219-1380,"MOHAMED, MAHA",414-455-8195,03/03/2020,44,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,Not Rated
8000590028,001,LICENSED FAMILY,30. KENOSHA,HOUSE OF HOPE LLC                                 ,2004890,5516 37th Ave,                              ,Kenosha        ,53144-6903,"BROWN, CRYSTAL",262-455-6289,03/11/2020,8,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
8000590038,001,LICENSED FAMILY,40. MILWAUKEE,KUUMBA ACADEMY LLC                                ,2004713,4344 N 90th St,                              ,Milwaukee      ,53222-1602,"HAWTHORNE, ARIELLE",414-395-6724,03/24/2020,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
9000555739,001,LICENSED FAMILY,53. ROCK,LORI'S DAY CARE                                   ,131154,1544 S Grant Ave,                              ,Janesville     ,53546,"LONG, LORI",608-757-0372,03/14/1997,8,"0 Year(s), 0 Month(s), 8 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-04:30 PM,Jan-Dec,Y,3 Star
9000555769,001,LICENSED GROUP,53. ROCK,YMCA PRESCHOOL LEARNING CENTER                    ,120486,221 Dodge St,                              ,Janesville     ,53545,"COMELLA, KATHY",608-754-9622,12/29/2002,50,"2 Year(s), 0 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,3 Stars
9000555769,004,LICENSED GROUP,53. ROCK,PARKER YMCA PRESCHOOL                             ,2001588,1360 Parkview Dr,                              ,Milton         ,53563-3702,"BEETS, MELODY",608-868-9622,12/02/2013,32,"2 Year(s), 0 Month(s), 0 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Star
9000555889,004,LICENSED FAMILY,32. LA CROSSE,BUILDING BLOCKS CHILD CARE                        ,2000768,2010 Main St,                              ,La Crosse      ,54601-4231,"BUCHER, LISA A",608-799-0103,07/23/2012,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
