Provider Number,Location Number,Application Type,County,Facility Name,Facility Number,Line Address 1,Line Address 2,City,Zip Code,Contact Name,Contact Phone,LICENSED Date,Capacity,From Age,To Age,Hours,Months,Full Time,Star Level 
8000582568,001,LICENSED GROUP,40. MILWAUKEE,GARDEN HOMES LUTHERAN SCHOOL                      ,1011986,2450 W Roosevelt Dr,                              ,Milwaukee      ,53209,"BURTON, STEFANIE",414-444-9050,08/28/2007,22,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 0 Month(s), 0 Week(s)",07:00 AM-05:15 PM,Aug-May,Y,4 Stars
8000582658,001,LICENSED GROUP,44. OUTAGAMIE,APPLE TREE CONNECTIONS LLC                        ,1012086,5020 N Providence Ave,                              ,Appleton       ,54913-8060,"KASUBOSKI, KRISTIN",920-560-5437,08/27/2007,155,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,5 Stars
8000582668,002,LICENSED GROUP,40. MILWAUKEE,ONLY GOD CAN CHILDREN'S ACADEMY INC               ,1012708,7626 W Florist Ave,                              ,Milwaukee      ,53218,"SMITH, FELICIA",414-527-1111,03/06/2008,75,"0 Year(s), 0 Month(s), 1 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
8000582728,001,LICENSED GROUP,53. ROCK,KIDZWORKS PRESCHOOL AND DAYCARE                   ,1012181,2460 Milwaukee Rd,                              ,Beloit         ,53511,"HOLDORF, BREANNE",608-927-3669,08/22/2007,60,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,3 Stars
8000582888,001,LICENSED FAMILY,40. MILWAUKEE,OUR HOUSE YOUR HOME CHILD CARE CTR                ,1012344,2943 N 11th Ln,                              ,Milwaukee      ,53206-2772,"PAIGE, JOSETTE",414-837-3142,04/21/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000582928,001,LICENSED FAMILY,70. WINNEBAGO,MY SECOND HOME FAMILY DAYCARE                     ,1012374,6412 Dowling Rd,                              ,Omro           ,54963-9300,"WELSH, JANICE",920-527-1440,06/24/2020,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:00 PM,Jan-Dec,Y,2 Stars
8000583118,001,LICENSED FAMILY,28. JEFFERSON,FORT KIDZ DAYCARE LLC                             ,1012531,N2248 County Road D,                              ,Fort Atkinson  ,53538-9028,"HANSEN, CHRISTINE",262-470-2516,11/15/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,3 Stars
8000583238,001,LICENSED FAMILY,40. MILWAUKEE,MOMMIES CHILD CARE                                ,1013097,1300 S 35th St,                              ,Milwaukee      ,53215,"RENTERIA, SANJUANA T",414-509-7565,09/18/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,5 Stars
8000583668,001,LICENSED FAMILY,52. RICHLAND,JUNES FAMILY DAYCARE                              ,1013136,28850 County Hwy Ba,                              ,Richland Ctr   ,53581,"NEE, JUNE A",608-553-2476,06/11/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Not Rated
8000583898,001,LICENSED GROUP,60. TAYLOR,LITTLE LAMB ACADEMY OF MEDFORD                    ,1013415,420 Lincoln St,                              ,Medford        ,54451-1447,"THUMS, JACKIE",715-748-2891,08/27/2008,50,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-06:30 PM,Jan-Dec,Y,3 Stars
8000583958,001,LICENSED FAMILY,09. CHIPPEWA,KRISTY'S KID CARE                                 ,1013492,921 Oak St,                              ,Bloomer        ,54724-1335,"WALDBUESSER, KRISTY",715-379-0685,09/01/2008,8,"0 Year(s), 0 Month(s), 0 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
8000583968,001,LICENSED GROUP,37. MARATHON,STORY BOOK KIDS                                   ,1013512,658 Maple Ridge Rd,                              ,Mosinee        ,54455-9272,"HOLTZ, MELISSA",715-693-5580,08/18/2008,94,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
8000584088,001,LICENSED GROUP,66. WASHINGTON,SILVER MAPLE DAYCARE                              ,1013647,5190 S 18th Ave,                              ,West Bend      ,53095,"LEHN, KERI",262-674-1184,09/04/2008,50,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000584208,001,LICENSED FAMILY,40. MILWAUKEE,GRANNY'S PLAYHOUSE                                ,1013802,2913 N 39th St,                              ,Milwaukee      ,53210,"PERRY, ELOISE",414-447-6387,02/03/2009,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000584298,001,LICENSED FAMILY,24. GREEN LAKE,GRANDMA SANDY'S LEARNING DEN                      ,1013843,631 S Fulton St,                              ,Princeton      ,54968,"MILLER, SANDRA",920-295-0668,11/06/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,4 Stars
8000584498,001,LICENSED FAMILY,04. BAYFIELD,MILK AND HONEY DAY CARE LLC                       ,1014046,1401 Fur Farm Rd,                              ,Washburn       ,54891-4554,"GRABINER, MEIRA",715-373-0625,02/02/2009,8,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,3 Stars
8000584788,001,LICENSED GROUP,30. KENOSHA,KIDS CASTLE LLC                                   ,1014430,4211 Green Bay Rd,                              ,Kenosha        ,53144-4521,"CRESCO, KRISTINE",262-657-7413,01/20/2010,180,"0 Year(s), 7 Month(s), 0 Week(s)","14 Year(s), 0 Month(s), 0 Week(s)",06:15 AM-06:30 PM,Jan-Dec,Y,3 Stars
8000585138,001,LICENSED GROUP,67. WAUKESHA,CHILDREN OF AMERICA MENOMONEE FALLS               ,1014732,,N56 W14192 Silver Spring Dr   ,Menomonee Falls,53051,"HALAKA, NANCY",262-373-1710,09/15/2009,149,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,2 Stars
8000585168,001,LICENSED GROUP,40. MILWAUKEE,MOTHER OF GOOD COUNSEL CONGREGATION               ,2001249,3001 N 68th St,                              ,Milwaukee      ,53210-1252,"KWIATKOWSKI, MELINDA",414-442-7600,06/17/2013,70,"3 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,4 Stars
8000585508,001,LICENSED FAMILY,31. KEWAUNEE,GRINS AND GIGGLES FAMILY DAYCARE                  ,1015292,207 West Ave,                              ,Casco          ,54205-9426,"SIMONAR, JENNY",920-837-7547,05/06/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
8000585708,001,LICENSED FAMILY,17. DUNN,LITTLE HANDS AND BUSY FEET DAYCARE                ,1015483,N5500 870th St,                              ,Elk Mound      ,54739,"PLOECKELMAN, CARA",715-879-4758,08/16/2010,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000585978,001,LICENSED FAMILY,55. ST. CROIX,SHEL'S HEART AND HANDS CHILDCARE                  ,1005976,601 4th St N,                              ,Hudson         ,54016,"ORTNER, MICHELLE",715-386-8036,11/08/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
8000586248,002,LICENSED FAMILY,40. MILWAUKEE,DIVINE LOVE CHILD CARE LLC                        ,2003844,5518 W Auer Ave,                              ,Milwaukee      ,53216-3132,"BOOTH, LATOYA",414-585-0988,02/06/2018,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
8000587018,002,LICENSED GROUP,40. MILWAUKEE,KINGSWAY LEARNING CENTER                          ,2003069,4200 N Holton St,Ste 110                       ,Milwaukee      ,53212-1064,"RANDOLPH, SABRINA",414-755-2092,12/01/2016,69,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
8000587088,001,LICENSED GROUP,40. MILWAUKEE,ALL WALKS OF LIFE CC LLC                          ,2000313,7155 N 43rd St,                              ,Milwaukee      ,53209,"JONES, TRESSA",414-353-2471,01/23/2012,119,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",05:30 AM-11:59 PM,Jan-Dec,Y,3 Stars
8000587108,002,LICENSED FAMILY,38. MARINETTE,SMALLS WORLD DAY CARE                             ,2005006,1521 Carney Blvd,                              ,Marinette      ,54143-3208,"BELL-SMALLS, NAKIVA D",715-330-5475,05/05/2020,8,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
8000587118,001,LICENSED GROUP,41. MONROE,LEAPS AND BOUNDS CHILD CARE                       ,2000367,31857 Fremont Ave,                              ,Tomah          ,54660-6571,"LANG, TERA",608-372-6828,02/13/2012,16,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000587128,001,LICENSED GROUP,40. MILWAUKEE,CATHERINE EARLY CHILDHOOD DEVELOPMENT CENTER LLC  ,2000284,4200 N Holton St,                              ,Milwaukee      ,53212-1008,"NETTERVILLE, LISA",414-393-4004,02/27/2012,89,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:30 PM,Jan-Dec,Y,4 Stars
8000587188,001,LICENSED GROUP,40. MILWAUKEE,LUCILLE'S LEARNING CENTER LLC                     ,2000058,3820 W Florist Ave,                              ,Milwaukee      ,53209-3638,"OWENS, LORENA S",414-464-4000,10/28/2013,84,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
8000587238,001,OUT OF STATE PROGRAM,99. NO COUNTY,PRIMROSE SCHOOL OF WOODBURY                       ,2100798,10350 City Walk Dr,                              ,Woodbury       ,55129-6920,"HOLT, TRAVIS",651-731-5333,01/01/2012,181,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,Not Rated
8000587488,001,LICENSED FAMILY,70. WINNEBAGO,TWINKELING STARS NATURE PRESCHOOL                 ,2000874,21 Arbor Ln,                              ,Appleton       ,54915,"WINKEL, STEPHANIE",920-420-6605,09/27/2012,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,3 Stars
8000587508,002,LICENSED FAMILY,63. VILAS,JACQUES FAMILY DAY CARE                           ,2006324,1900 Buckhorn Cir,                              ,Arbor Vitae    ,54568,"JACQUES, MEGAN M",920-360-0723,01/09/2023,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-04:30 PM,Jan-Dec,Y,Not Rated
8000587518,001,LICENSED GROUP,22. GRANT,IN THE BEGINNING CHILD CARE AND LEARNING CENTER   ,2000950,310 2nd St,                              ,Boscobel       ,53805-1164,"HOLEN, BETHANY",608-375-2887,10/26/2012,50,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",04:45 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000587518,002,LICENSED GROUP,12. CRAWFORD,IN THE BEGINNING CHILD CARE AND LEARNING CENTER   ,2002369,403 E Cass St,                              ,Pr Du Chien    ,53821-2016,"COLLINS, KRISTIN",608-326-0899,05/29/2015,50,"0 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:15 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000587538,001,LICENSED FAMILY,40. MILWAUKEE,CAMPION LEARNING CENTER                           ,2000900,5721 W Custer Ave,                              ,Milwaukee      ,53218-3238,"ELLIOTT LEWIS, SHERYL",414-461-8315,11/09/2012,8,"0 Year(s), 0 Month(s), 5 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-09:00 PM,Jan-Dec,Y,3 Stars
8000587538,002,LICENSED GROUP,40. MILWAUKEE,CAMPION LEARNING CENTER                           ,2005742,7418 W Hampton Ave,                              ,Milwaukee      ,53218-4746,"ELLIOT-LEWIS, SHERYL",414-810-3886,12/15/2021,25,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000587738,001,LICENSED GROUP,40. MILWAUKEE,STEPPING MILESTONES LRNG ACADEMY                  ,2001221,5312 W Burleigh St,                              ,Milwaukee      ,53210-1619,"GATSON, LATONYA D",262-800-2001,05/15/2013,74,"0 Year(s), 0 Month(s), 4 Week(s)","14 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,4 Stars
8000587808,001,LICENSED GROUP,40. MILWAUKEE,FUTURE GENERATION CHILDCARE LLC                   ,2001197,5949 S 27th St,                              ,Greenfield     ,53221-4802,"ERICKSON, TAMARA L",414-281-9127,07/01/2013,30,"0 Year(s), 0 Month(s), 4 Week(s)","14 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000587878,001,LICENSED FAMILY,67. WAUKESHA,JUNGSTERS HOME DAY CARE                           ,2001161,W184n8267 Tours Dr,                              ,Menomonee Fls  ,53051-3512,"JUNG, LEANNE",262-255-9051,08/20/2013,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,Not Rated
8000587938,001,LICENSED FAMILY,51. RACINE,TRAIN DEPOT CHILDCARE                             ,2001418,389 Emerson St,                              ,Burlington     ,53105-2113,"VOS, MARLENE",262-342-5005,09/24/2013,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000588078,001,LICENSED FAMILY,40. MILWAUKEE,RESA'S FAMILY CHILDCARE                           ,2001659,3137 N 41st St,                              ,Milwaukee      ,53216-3614,"AGEE, THERESA A",414-350-7100,12/05/2021,8,"0 Year(s), 0 Month(s), 6 Week(s)","17 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000588088,001,LICENSED GROUP,45. OZAUKEE,MORNINGSTAR MONTESSORI ACADEMY                    ,2001665,W63n131 Washington Ave,                              ,Cedarburg      ,53012-2781,"BRISSMAN, VERA",262-573-3200,02/17/2014,50,"0 Year(s), 0 Month(s), 8 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,Y,5 Stars
8000588098,001,LICENSED FAMILY,40. MILWAUKEE,SUNNY DAY FAMILY CHILDCARE                        ,2001716,5662 N 90th St,                              ,Milwaukee      ,53225-2832,"VANG, MAIKAOLEE",414-394-4087,09/14/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
8000588138,001,LICENSED FAMILY,13. DANE,JOYFUL NOISE CHILDCARE                            ,2001655,606 Anthony Ln,                              ,Madison        ,53711-1502,"MARCHAND, KARLA",608-218-4744,04/10/2014,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:15 PM,Jan-Dec,Y,Not Rated
8000588188,001,LICENSED CAMP,13. DANE,MADISON'S B.E.S.T. SUMMER CAMP                    ,2001744,502 S High Point Rd,                              ,Madison        ,53719-4947,"WIDEMAN, THERESA",608-273-4111,06/02/2014,115,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
8000588298,001,LICENSED GROUP,10. CLARK,FIREHOUSE FRIENDS CHILDCARE CENTER LLC            ,2002032,1123 Pine St,                              ,Stanley        ,54768-1297,"PATTEN, DEANNE M",715-644-0859,09/01/2014,104,"0 Year(s), 0 Month(s), 1 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:15 AM-06:30 PM,Jan-Dec,Y,3 Stars
8000588308,001,LICENSED GROUP,18. EAU CLAIRE,SAINT EDWARD'S MONTESSORI SCHOOL INC.             ,2002025,1129 Bellevue Ave,                              ,Eau Claire     ,54703-3263,"HARDER, ELIZABETH",715-952-5115,09/08/2014,36,"2 Year(s), 7 Month(s), 0 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:00 PM,Sep-Jul,-,Not Rated
8000588358,002,LICENSED GROUP,13. DANE,JUNGLE DAY CARE AND BILINGUAL PRESCHOOL LLC       ,2002816,2521 Allen Blvd,                              ,Middleton      ,53562-2211,"ORTEGA, NAYUDEL",608-831-0391,05/23/2016,69,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:20 PM,Jan-Dec,Y,2 Stars
8000588388,001,LICENSED GROUP,38. MARINETTE,AUNTIE M'S CHILD CARE CENTER LLC                  ,2002172,801 Roosevelt Rd,                              ,Niagara        ,54151-1336,"PAYETTE, EMILY",715-251-4761,11/24/2014,40,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,5 Stars
8000588388,002,LICENSED GROUP,19. FLORENCE,AUNTIE M'S CHILD CARE - FLORENCE                  ,2003150,900 Chapin St,                              ,Florence       ,54121-9388,"TREGILLIS, LAUREN",715-528-2033,11/29/2016,38,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:45 PM,Jan-Dec,Y,2 Stars
8000588388,003,LICENSED FAMILY,38. MARINETTE,AUNTIE M'S CHILD CARE FAMILY                      ,2005507,809 Roosevelt Rd,                              ,Niagara        ,54151-1336,"PAYETTE, EMILY",715-251-4761,04/29/2021,8,"0 Year(s), 0 Month(s), 6 Week(s)","2 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,5 Stars
8000588418,001,LICENSED FAMILY,05. BROWN,OUR LITTLE ANGEL DAY CARE                         ,2001945,600 Lone Oak Rd,                              ,De Pere        ,54115-3356,"MILLER, CHRISTINE",920-857-7228,12/23/2014,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
8000588488,001,LICENSED FAMILY,40. MILWAUKEE,LITTLE ANGEL CHILDCARE CENTER LLC                 ,2002234,7805 W Beechwood Ave,                              ,Milwaukee      ,53223-4958,"AGYEMAN-AMPAW, DORA",414-526-9049,08/03/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000588498,001,LICENSED FAMILY,40. MILWAUKEE,FELDERS FAMILY CHILD CARE                         ,2002227,6544 W Hustis St,                              ,Milwaukee      ,53223-5425,"FELDER, GENEVA M",414-760-0492,04/06/2015,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,3 Star
8000588538,001,PUBLIC SCHOOL,04. BAYFIELD,WASHBURN EARLY LEARNING CENTER                    ,2101240,411 W 8th St,Washburn Elementary Sch       ,Washburn       ,54891-9595,"LIGHTNER, JAMIE",715-373-6199,12/20/2016,50,"0 Year(s), 0 Month(s), 8 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:00 PM,Jan-Dec,Y,4 Stars
8000588578,001,LICENSED GROUP,13. DANE,ACADEMY OF LITTLE VIKINGS                         ,2002367,1991 Commerce Dr,                              ,Mount Horeb    ,53572-9100,"BAHLER, ADRIENNE",608-237-1826,07/23/2015,140,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:15 AM-05:45 PM,Jan-Dec,Y,5 Stars
8000588588,001,LICENSED GROUP,53. ROCK,TWO WORLDS ONE HEART CHILDCARE CENTER             ,2002449,1613 Park Ave,                              ,Beloit         ,53511-4514,"GOLDEN, LULA",608-312-2755,08/04/2015,20,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000588608,001,LICENSED FAMILY,47. PIERCE,MEGAN'S CHILD CARE                                ,2002487,W7448 170th Ave,                              ,Hager City     ,54014-8014,"SWANSON, MEGAN J",715-792-2759,08/18/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,2 Stars
8000588638,001,LICENSED GROUP,13. DANE,THE PLAYING FIELD                                 ,2002500,3910 Mineral Point Rd,                              ,Madison        ,53705-5124,"HENNER, MICHELLE",608-286-1061,09/08/2015,52,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,Y,5 Stars
8000588638,002,LICENSED GROUP,13. DANE,THE PLAYING FIELD EAST INFANT AND TODDLER         ,2005157,2253 Independence Ln,                              ,Madison        ,53704-3500,"KNADE, JULIE",608-770-9621,09/10/2020,20,"0 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,Y,5 Stars
8000588688,001,LICENSED FAMILY,40. MILWAUKEE,HAPPY ANGELS FAMILY CHILD CARE LLC                ,2003799,1113 S 38th St,                              ,West Milwaukee ,53215-1305,"MENDEZ-VILLA, DAISY",414-458-5636,02/09/2018,8,"0 Year(s), 1 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000588708,001,LICENSED FAMILY,40. MILWAUKEE,CHISPITAS FAMILY CHILD CARE                       ,2003945,2066 S 15th Pl,                              ,Milwaukee      ,53204-3703,"VILLANUEVA, LAURA A",414-795-4256,09/19/2018,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
8000588788,001,LICENSED FAMILY,40. MILWAUKEE,A N T CHILD DEVELOPMENT CENTER                    ,2002608,2464 N 34th St,                              ,Milwaukee      ,53210-3028,"TAYLOR, LASHUNDA M",414-873-0395,02/16/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,3 Stars
8000588798,001,LICENSED GROUP,30. KENOSHA,PLAY TO LEARN CHILD DEV CENTER LLC                ,2002726,1409 43rd St,                              ,Kenosha        ,53140-2740,"GARCIA ESQUIVEL, CINTHYA",262-764-5862,03/01/2016,60,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-08:00 PM,Jan-Dec,Y,3 Stars
8000588848,001,LICENSED GROUP,51. RACINE,LITTLE CHAMPS ACADEMY II LLC                      ,2002690,3015 Pritchard Dr,                              ,Racine         ,53406-5401,"GRIFFITHS, PENNY",262-554-5288,05/03/2016,63,"0 Year(s), 0 Month(s), 6 Week(s)","14 Year(s), 11 Month(s), 0 Week(s)",04:30 AM-06:00 PM,Jan-Dec,Y,2 Stars
8000588908,001,LICENSED FAMILY,40. MILWAUKEE,APPLESEED CHILD CARE                              ,2002797,3912 E Layton Ave,                              ,Cudahy         ,53110-1509,"GOMEZ, GINA",414-299-3898,07/08/2016,8,"0 Year(s), 0 Month(s), 12 Week(s)","14 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars
8000588918,001,LICENSED FAMILY,41. MONROE,BLUE GIRAFFE AND FRIENDS CHILDCARE                ,2002937,409 N L St,                              ,Sparta         ,54656-1639,"HESSELBERG, JEANNE M",608-269-8168,07/21/2016,8,"0 Year(s), 3 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,3 Stars
8000588938,001,LICENSED GROUP,40. MILWAUKEE,CRADLES CRIBS CRAYONS ACADEMY                     ,2002743,5453 N 91st St,Units 1 And 2                 ,Milwaukee      ,53225-3424,"HIGHTOWER, LESLIE",414-527-1066,08/11/2016,17,"0 Year(s), 0 Month(s), 1 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
8000588948,001,LICENSED GROUP,28. JEFFERSON,LEARNING LINKS CHILD CARE                         ,2003023,824 W Racine St,                              ,Jefferson      ,53549-1053,"GOERS, LISA",920-541-3319,08/29/2016,50,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:45 PM,Jan-Dec,Y,2 Stars
8000588968,001,LICENSED GROUP,06. BUFFALO,THE BUMBLEBEE FOREST CHILDCARE CENTER             ,2002952,709 S 2nd St,Brand 2                       ,Alma           ,54610-9755,"GERMAIN, AMY",608-685-2481,09/12/2016,20,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
8000588968,003,LICENSED GROUP,61. TREMPEALEAU,THE BUMBLEBEE FOREST CHILDCARE CENTER             ,2004354,11568 Fremont St,                              ,Trempealeau    ,54661-9246,"GERMAIN, AMY",608-534-2120,01/07/2019,44,"0 Year(s), 0 Month(s), 3 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
